gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,1,0,1,16,1,0,77.35,1226.62,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,44,1,1,85.69,3783.26,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,59,1,0,61.97,3653.64,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,0,20,1,1,80.48,1624.29,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,69,1,1,97.31,6719.72,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,1,0,1,20,1,1,42.56,841.66,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,0,0,0,57,1,1,18.67,1078.77,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,1,54,0,0,19.41,1067.73,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,27,1,1,88.19,2360.09,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,0,1,0,45,1,0,91.56,4137.29,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,0,43,1,1,82.6,3556.57,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,0,1,0,24,1,0,80.28,1938.2,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,70,0,1,20.29,1426.63,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,1,48,1,1,76.14,3659.99,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
1,1,1,0,45,1,1,86.81,3901.1,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0,0,1,0,62,1,1,64.46,3982.37,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
1,0,0,1,11,1,0,73.37,805.12,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,56,1,0,81.21,4551.38,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,1,0,72,1,0,87.59,6308.72,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False
1,0,0,0,63,1,1,73.64,4650.3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,30,1,0,63.32,1909.64,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0,3,1,1,88.47,271.25,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,1,1,53,1,1,27.28,1448.31,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,64,1,1,79.85,5118.0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
1,1,1,0,5,1,1,85.06,439.52,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,64,1,1,83.49,5350.94,1,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,1,1,21,1,1,89.0,1873.49,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
0,0,1,1,16,0,0,62.49,988.55,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
0,0,0,0,58,0,1,53.71,3110.13,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,1,0,28,1,1,76.53,2146.55,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,0,66,1,1,70.31,4645.47,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,1,1,16,0,0,67.53,1069.05,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,1,1,1,73.96,85.47,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0,0,0,31,1,1,67.0,2061.65,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
1,0,1,0,21,1,1,52.35,1075.7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0,57,1,0,20.79,1168.12,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,1,1,52,1,1,21.74,1110.71,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,46,1,0,86.35,3965.52,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0,0,0,3,1,0,82.69,243.29,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,37,1,1,62.3,2304.25,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1,0,0,1,12,1,0,60.1,709.75,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
1,0,1,0,60,0,1,18.0,1068.55,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,0,0,63,1,0,30.7,1952.86,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,1,1,32,1,1,68.22,2193.55,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,37,1,1,59.46,2190.71,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,1,0,28,1,1,76.37,2136.9,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
1,0,0,0,60,1,1,76.34,4582.98,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
1,0,0,1,31,1,0,28.11,874.41,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,0,10,0,0,81.36,799.95,0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,17,1,1,58.22,1012.56,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,0,1,44,1,1,46.9,2068.41,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,1,0,20,1,1,67.01,1345.85,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,1,0,11,1,0,51.64,551.9,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,19,1,0,60.72,1164.47,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1,0,1,0,6,1,1,74.77,442.22,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,0,1,70,1,1,50.99,3570.99,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,1,0,1,1,1,25.38,23.36,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,1,42,0,0,80.3,3379.47,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
1,0,1,0,20,1,1,20.51,416.24,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,1,0,28,1,0,66.72,1864.11,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
1,0,0,0,31,1,0,21.88,691.72,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,1,1,0,44,1,0,86.67,3808.08,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0,0,1,0,58,1,1,68.62,3971.97,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,0,1,0,2,1,0,91.82,186.09,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,0,1,38,1,1,63.68,2411.84,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
0,0,0,1,50,1,1,41.78,2095.84,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,7,1,1,78.98,556.48,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,1,1,45,1,1,85.63,3851.14,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
0,0,0,0,65,1,1,26.37,1725.5,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,5,1,1,25.54,123.83,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,0,57,1,1,81.14,4612.6,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0,0,0,40,1,1,21.27,845.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,1,1,53,1,1,63.22,3347.22,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
1,0,1,1,40,1,0,52.37,2081.58,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
1,1,1,1,47,1,0,59.87,2799.69,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1,0,0,1,69,1,1,65.13,4486.45,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,1,1,0,26,1,1,77.22,1998.11,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
0,0,0,0,46,1,1,18.02,825.22,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,0,1,0,22,1,0,59.43,1307.88,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,1,0,13,1,1,74.54,966.63,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,1,60,1,0,52.92,3176.3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0,0,1,1,66,1,1,83.82,5532.63,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1,0,1,0,24,1,0,52.87,1275.35,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,0,1,1,64,0,0,72.06,4601.96,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,1,1,0,23,0,1,52.64,1205.22,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,1,0,52,1,0,23.16,1204.8,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,1,0,72,1,1,60.26,4337.06,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
1,0,1,0,49,1,1,56.94,2794.51,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,1,1,0,27.22,21.22,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,0,38,1,0,86.29,3284.96,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,1,0,43,0,1,85.02,3672.17,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,4,1,1,22.79,82.83,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
