customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-2757,Female,1,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,93.62,469.07,Yes
CUST-2758,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,676.74,No
CUST-2759,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.81,3331.64,No
CUST-2760,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,82.11,5413.84,No
CUST-2761,Male,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,757.46,No
CUST-2762,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),77.65,383.61,No
CUST-2763,Male,0,No,No,63,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),59.66,3761.27,No
CUST-2764,Male,0,No,Yes,12,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,63.5,755.62,Yes
CUST-2765,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),80.36,5144.76,No
CUST-2766,Female,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,93.15,3450.78,No
CUST-2767,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.53,1628.31,No
CUST-2768,Male,0,Yes,No,13,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,53.63,694.37,No
CUST-2769,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,72.22,1158.7,Yes
CUST-2770,Male,1,No,Yes,12,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,69.8,858.28,Yes
CUST-2771,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.12,1725.01,No
CUST-2772,Female,1,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),89.61,444.09,Yes
CUST-2773,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),87.75,432.83,Yes
CUST-2774,Female,0,Yes,No,36,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,83.0,2989.63,No
CUST-2775,Female,0,Yes,Yes,56,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),55.89,3117.82,No
CUST-2776,Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,932.41,No
CUST-2777,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.83,2516.53,Yes
CUST-2778,Male,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,80.2,243.47,No
CUST-2779,Male,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,86.21,2834.38,Yes
CUST-2780,Male,0,No,No,65,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),58.57,3816.78,No
CUST-2781,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,74.43,4623.72,No
CUST-2782,Male,0,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,82.32,4939.83,No
CUST-2783,Female,0,Yes,No,41,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,59.87,2451.01,No
CUST-2784,Female,0,Yes,No,63,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,72.81,4587.34,No
CUST-2785,Female,0,No,Yes,16,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.23,1361.28,No
CUST-2786,Female,0,Yes,Yes,60,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),62.42,3748.67,No
CUST-2787,Male,0,No,No,29,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,64.44,1875.66,No
CUST-2788,Female,1,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,84.14,3520.24,No
CUST-2789,Female,1,Yes,Yes,6,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.03,348.73,No
CUST-2790,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.1,2076.97,No
CUST-2791,Male,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,79.24,3555.44,No
CUST-2792,Male,0,Yes,No,22,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),64.36,1419.07,No
CUST-2793,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.48,2843.43,No
CUST-2794,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,78.27,1010.14,Yes
CUST-2795,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,87.28,1668.25,No
CUST-2796,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.86,1761.76,No
CUST-2797,Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.38,724.01,No
CUST-2798,Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.55,1935.78,Yes
CUST-2799,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.39,4324.18,No
CUST-2800,Female,0,No,No,56,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.83,3514.77,Yes
CUST-2801,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,82.49,2137.08,No
CUST-2802,Female,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.81,2383.39,No
CUST-2803,Female,0,Yes,No,45,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,60.92,2745.31,No
CUST-2804,Male,0,No,Yes,44,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),46.51,2047.21,No
CUST-2805,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.0,474.44,No
CUST-2806,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),82.36,1080.21,No
CUST-2807,Male,1,No,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,79.0,3730.41,Yes
CUST-2808,Male,0,No,Yes,14,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),65.95,903.33,No
CUST-2809,Female,1,No,No,50,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),87.35,4383.25,No
CUST-2810,Male,0,Yes,No,53,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,44.86,2383.69,No
CUST-2811,Male,0,No,No,10,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,55.31,550.81,No
CUST-2812,Male,0,Yes,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),53.04,1431.68,No
CUST-2813,Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.13,4269.03,No
CUST-2814,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,88.92,6051.42,No
CUST-2815,Female,0,Yes,Yes,71,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,60.48,4288.76,No
CUST-2816,Female,0,No,No,25,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Mailed check,65.31,1625.61,No
CUST-2817,Male,1,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,87.18,6023.87,No
CUST-2818,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,91.07,2852.94,No
CUST-2819,Female,0,No,No,47,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.77,4137.05,Yes
CUST-2820,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,87.81,970.16,No
CUST-2821,Male,0,No,No,69,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,86.41,5962.94,No
CUST-2822,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,87.32,5227.67,No
CUST-2823,Female,0,No,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,85.98,2840.5,No
CUST-2824,Female,1,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,80.36,3538.06,No
CUST-2825,Female,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.15,1600.47,No
CUST-2826,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.82,1520.18,No
CUST-2827,Male,0,Yes,No,70,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),55.62,3887.27,No
CUST-2828,Male,1,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.09,250.67,No
CUST-2829,Male,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.63,1066.13,No
CUST-2830,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.83,1090.07,No
CUST-2831,Female,0,No,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.34,5147.1,No
CUST-2832,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.47,1614.04,No
CUST-2833,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,86.61,5969.95,No
CUST-2834,Male,0,No,Yes,60,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),50.33,3034.62,No
CUST-2835,Male,1,Yes,No,25,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,99.68,2485.87,No
CUST-2836,Female,1,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,82.7,3128.52,No
CUST-2837,Male,0,No,Yes,57,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),55.37,3143.42,No
CUST-2838,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.46,499.64,No
CUST-2839,Male,1,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.02,976.85,No
CUST-2840,Male,1,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.27,756.77,No
CUST-2841,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.37,32.46,No
CUST-2842,Male,0,No,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,73.53,1038.26,No
CUST-2843,Male,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,83.71,4438.29,No
CUST-2844,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,1238.59,No
CUST-2845,Female,0,No,Yes,10,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),46.12,467.2,No
CUST-2846,Female,0,No,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,510.4,No
CUST-2847,Female,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),83.97,2837.23,No
CUST-2848,Male,1,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.71,779.38,No
CUST-2849,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,81.09,4857.96,No
CUST-2850,Female,0,Yes,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),56.51,2196.54,No
CUST-2851,Male,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.61,797.45,No
CUST-2852,Male,0,No,No,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.47,3053.16,Yes
CUST-2853,Female,0,No,Yes,2,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.55,125.28,Yes
CUST-2854,Female,0,Yes,No,20,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,63.14,1258.53,Yes
CUST-2855,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.43,5791.27,No
CUST-2856,Female,1,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),61.71,3195.41,No
CUST-2857,Male,0,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.07,1006.72,No
CUST-2858,Male,0,Yes,No,45,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),64.72,2911.8,No
CUST-2859,Male,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),74.92,2691.73,No
CUST-2860,Male,0,Yes,No,37,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,77.37,2858.31,No
CUST-2861,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,92.0,3388.21,Yes
CUST-2862,Male,1,Yes,Yes,10,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,56.16,553.85,No
CUST-2863,Male,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,82.7,3645.08,No
CUST-2864,Female,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),87.61,5514.86,No
CUST-2865,Male,1,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.84,3991.94,No
CUST-2866,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.59,1183.57,No
CUST-2867,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,84.5,5076.6,No
CUST-2868,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,86.62,951.84,Yes
CUST-2869,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),41.22,315.74,No
CUST-2870,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),86.79,5724.1,No
CUST-2871,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.72,57.09,Yes
CUST-2872,Male,0,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.65,473.03,Yes
CUST-2873,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,83.49,3530.38,No
CUST-2874,Female,0,No,No,17,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),55.02,944.22,No
CUST-2875,Female,1,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.05,1226.44,No
CUST-2876,Female,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),78.2,2967.6,No
CUST-2877,Female,1,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.84,599.66,No
CUST-2878,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.55,279.21,No
CUST-2879,Female,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.39,1483.38,No
CUST-2880,Female,0,No,No,43,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,89.47,3856.02,No
CUST-2881,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,79.23,4683.46,No
CUST-2882,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.36,57.83,Yes
CUST-2883,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.77,581.24,No
CUST-2884,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,78.89,2750.22,No
CUST-2885,Male,0,No,Yes,54,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),58.59,3172.07,No
CUST-2886,Female,0,Yes,No,62,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),63.57,3946.88,No
CUST-2887,Female,0,Yes,No,68,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,84.05,5711.68,No
CUST-2888,Male,0,No,Yes,39,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,79.98,3122.22,No
CUST-2889,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,90.8,2073.37,No
CUST-2890,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,80.03,4550.23,No
CUST-2891,Male,0,No,No,27,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),72.0,1923.77,Yes
CUST-2892,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,78.94,4819.93,No
CUST-2893,Male,0,No,No,24,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),52.34,1236.91,No
CUST-2894,Male,1,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.03,483.07,No
CUST-2895,Male,0,No,Yes,37,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),56.96,2100.19,No
CUST-2896,Female,0,Yes,No,70,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,79.95,5591.38,No
CUST-2897,Male,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.97,953.55,No
CUST-2898,Female,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,78.94,2439.81,No
CUST-2899,Female,1,Yes,No,31,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,54.45,1677.6,No
CUST-2900,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,18.0,No
CUST-2901,Female,0,Yes,Yes,44,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),55.46,2443.41,No
CUST-2902,Male,0,Yes,Yes,63,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,83.09,5220.97,No
CUST-2903,Female,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,74.62,4996.51,No
CUST-2904,Female,0,Yes,No,6,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.5,482.53,Yes
CUST-2905,Male,0,No,No,37,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,55.87,2066.3,No
CUST-2906,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.46,1622.0,No
CUST-2907,Male,0,No,No,52,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,49.73,2570.85,No
CUST-2908,Female,0,Yes,No,72,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),55.98,4028.09,Yes
CUST-2909,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.19,2862.4,No
